record_id,event_time,region,channel,amount_str,notes
R00058,2025-10-15T05:04:21Z,A8,phone,C1 52.32,fee=-4.02; adj=-1.74%; items=2; flag=U
R00208,2025-09-06T19:52:00Z,A2,web,122.70 C1,adj=-5.86%; items=1; fee=-15.73
R00196,2025-11-10T03:06:00Z,A1,PHONE,,
R00065,2025-10-06T18:02:00Z,A8,email,,fee=+36.00; adj=+7.10%; items=10
R00061,2025-08-19T10:01:34Z,A5,web,(-C1 150.93),items=25; fee=-36.63; adj=+10.06%
R00186,2025-10-04T21:59:00Z,A8,email,225.86 C2 ,fee=-33.13; adj=-2.98%; waive=true; items=4
R00125,2025-10-24T20:47:06Z,A2,email,97.605,items=0; fee=+11.04; adj=+1.87%; WaIvE=true; flag=S
R00016,2025-11-07T08:00:00Z,A4,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00227,2025-10-18T21:01:00Z,A1,email, 111.97 C1,fee=+3.27; items=0; adj=-13.39%
R00046,2025-08-02T00:00:00Z,A3,phone,"200,77C2",items=5; fee=-15.96; adj=+12.28%
R00248,2025-09-13T01:26:50Z,A7,phone	,61.57 C2,flag=S; WaIvE=true; items=5; fee=-4.21; adj=-27.43%
R00007,2025-12-01T15:25:21Z,A6,email,81.28 C1,flag=R; items=0; adj=-6.91%; fee=-24.43
R00002,2025-09-11T19:31:00Z,A8,PHONE,C1 36.89,flag=T; WaIvE=true; adj=-5.47%; items=1
R00062,2025-12-29T07:30:25Z,A4,web,92.19 C2,adj=+8.54%; fee=+39.70; items=2; flag=S
R00092,2025-09-03T23:18:00Z,A8, phone ,"238,69 C2",flag=R; items=10; fee=-15.04
R00278,2025-12-09T15:25:39Z,A5,PHONE,"111,38 C2 ",adj=+10.90%; fee=+24.42
R00043,2025-11-10T08:03:00Z,A5,web,C156.07,fee=-36.38; flag=R; items=10; adj=-21.61%
R00093,2025-08-10T13:44:00Z,A4,phone	, (C1 149.44),adj=-5.88%; flag=T; items=1; fee=+15.12
R00156,2025-12-26T01:43:48Z,A1,email,"81,62 C2",adj=-3.27%; fee=+40.23; items=10; flag=R
R00282,2025-09-28T00:00:00Z,A5,app,138.56 C2 ,items=0; fee=-1.33; adj=-4.52%
R00063,2025-08-14T04:01:50Z,A3,PHONE,"137,80C2",items=5; fee=+48.34; adj=-0.86%
R00068,2025-08-07T23:52:02Z,A4,phone,48 C2,WaIvE=true; adj=+15.28%; flag=R; fee=+1.64; items=1
R00003,2025-08-26T06:11:36Z,A7,phone,C1 292.68,flag=R; fee=-14.26; items=2; adj=+5.54%
R00130,2025-08-08T14:42:00Z,A5,app,122.08 C1 CR ,adj=-0.66%; flag=N; items=50; fee=-29.90
R00158,2025-08-23T14:05:00Z,A2, phone ,"71,23 C2",adj=-8.17%; items=4; fee=-34.98; flag=U
R00081,2025-08-07T00:00:00Z,A4,PHONE,"65,52 C2",adj=+6.35%; fee=+61.80; flag=S; items=0
R00113,2025-09-07T03:34:23Z,A6,Phone,C1 127.92,fee=-16.00; items=8; adj=+3.74%
R00092,2025-11-02T01:56:00Z,A7,phone,114.08,flag=U; adj=-4.29%; items=50; fee=+54.04
R00093,,A1,phone	,102,flag=R; adj=+5.81%; fee=+38.24; WAIVE=TRUE
R00152,2025-09-23T08:07:02Z,A8, phone ,81.06,items=2; fee=-13.43; adj=+2.81%
R00053,2025-08-16T11:26:00Z,A4,Phone,C1 81.82,fee=+14.52; items=1; adj=+14.91%
R00229,2025-09-29T00:00:00Z,A5,phone	,"78,37 C2",flag=S; fee=+35.05; items=8
R00080,2025-11-06T02:30:00Z,A5,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00242,2025-11-11T07:49:00Z,A8,PHONE,82.95 C1 CR,adj=+11.41%; flag=U; items=6; fee=+34.52
R00190,2025-08-06T00:00:00Z,A5,phone,C1 44,items=2; fee=+6.47; adj=-2.23%; waive=true
R00211,2025-08-17T23:46:00Z,A1,phone,152,adj=-4.99%; flag=N; items=1
R00127,2025-08-24T10:10:00Z,A4,Phone,C1 155.38,fee=-10.98; adj=-4.10%; flag=S
R00018,2025-11-25T15:00:00Z,A8,web,,items=1; adj=+0.00%; fee=+0.00
R00277,2025-10-14T23:48:00Z,A8,web,190 C2,adj=+3.02%; flag=U; items=50
R00150,2025-11-05T08:01:17Z,A4, phone ,"C1 12,345",WaIvE=true; fee=-38.42; items=50
R00185,2025-09-16T18:55:00Z,A7,phone	,C1 59.06,items=10; fee=+38.07; flag=R
R00117,2025-10-23T08:17:39Z,A3,phone	,12.345 C2,items=1; fee=+20.24; adj=+5.81%; flag=R
R00197,2025-08-01T21:56:39Z,A2,app,"C1 82,46",adj=+1.85%; items=0; fee=+8.86
R00183,2025-09-03T00:00:00Z,A5,app,,fee=-33.52; adj=+2.61%; items=4; flag=N
R00172,2025-08-13T06:06:58Z,A7,PHONE,"65,70 C2",
R00275,2025-11-04T13:02:53Z,A7,phone	,111.54 C1,flag=S; fee=+43.93; items=4; waive=true; adj=+7.19%
R00173,2025-10-29T00:00:00Z,A1,phone	,176.44,items=0; fee=-17.10; adj=-1.15%
R00228,2025-11-04T08:38:06Z,A7, phone ,"230,69 C2",flag=R; items=6; adj=+6.19%; fee=+18.74
R00028,2025-10-21T00:00:00Z,A8,phone	,C1 88.04,items=4; fee=-8.50; adj=-6.71%
R00058,,A8,phone	,126.68 C1,items=10; fee=+5.14; adj=+19.40%
R00094,2025-11-12T00:00:00Z,A1,Phone,221C2,adj=-5.84%; fee=+6.69; items=2
R00256,2025-08-12T06:53:00Z,A7,phone	,C183.67,adj=+2.04%; items=4; fee=+6.56
R00122,2025-08-15T17:42:00Z,A6,phone,C1 78.78,items=8; adj=-3.61%; fee=-9.79
R00053,2025-09-09T03:14:00Z,A5,web,,items=1; adj=+7.75%; fee=+4.96; flag=U
R00296,2025-09-09T05:42:24Z,A3,phone,105.71,items=3; flag=N; adj=-5.39%
R00287,2025-12-04T04:45:54Z,A8,email,"88,36 C2",adj=+1.95%; fee=+0.72; items=4; flag=R
R00295,2025-09-20T10:56:04Z,A2,Phone,54,items=3; fee=+23.11; adj=-1.14%
R00029,2025-12-24T19:44:11Z,A7, phone ,C1 162,fee=-1.47; adj=+4.43%; items=2
R00246,2025-10-28T02:39:00Z,A5,PHONE,C1 257.95,items=2; flag=T; fee=-3.81; adj=+0.73%
R00039,2025-11-20T09:30:00Z,A8,email,"(C1 2,500.00)",fee=-28.17; items=1; WAIVE=TRUE; adj=+14.99%; flag=R
R00271,2025-11-15T17:53:17Z,A4,email,,adj=-5.77%; flag=T; fee=-2.42; items=0
R00179,2025-11-29T05:03:32Z,A6,phone	,"80,00 C2",items=2; fee=+25.61; WaIvE=true; flag=R; adj=+1.00%
R00229,2025-08-27T13:42:00Z,A7,phone,"124,82 C2 ",adj=-9.15%; items=6; fee=+18.55
R00143,2025-09-28T14:32:00Z,A3,phone,C1 68.63,fee=-1.66; items=1; flag=T; adj=-4.28%
R00027,2025-08-30T00:00:00Z,A6,web,"51,99 C2",items=0; fee=-8.47; adj=+14.75%
R00041,2025-08-23T00:00:00Z,A2,phone,,items=8; fee=-3.54; flag=T; waive=true; adj=+10.17%
R00284,2025-10-01T20:54:28Z,A3, phone ,(C1 123.45),items=10; adj=-1.78%; fee=+6.47
R00189,2025-10-30T00:00:00Z,A8,app,C1 144,items=4; fee=+23.95; waive=true; adj=-11.07%
R00122,2025-10-07T05:57:36Z,A2,phone,234.04,fee=-44.61; items=25; flag=S; adj=+5.26%
R00132,2025-11-03T10:39:37Z,A7, phone ,99.25 C2,flag=N; items=3; fee=+22.57; adj=-3.76%
R00126,2025-10-19T03:40:43Z,A6, phone ,C1 99.00,fee=+6.58; items=5; adj=+5.62%
R00233,2025-11-02T00:00:00Z,A4,PHONE,,WAIVE=TRUE; fee=+9.63; items=50; flag=R; adj=+10.12%
R00072,2025-11-08T13:00:00Z,A4,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00191,2025-09-11T16:18:12Z,A2,email,-C1 155.29 ,flag=T; adj=-7.85%; items=8; fee=+22.35
R00207,2025-10-23T21:19:00Z,A6,phone,"C1 1,234.56",flag=U; adj=-3.84%; items=2; fee=+32.40
R00039,2025-09-06T10:44:20Z,A2,app,C1 124.68,fee=+27.97; adj=-9.84%; items=50
R00181,2025-10-23T00:00:00Z,A7,PHONE,"98,73 C2",adj=+0.67%; fee=-5.79; items=2
R00259,2025-11-10T02:26:32Z,A1,web,"83 , 18 C2",items=25; adj=+13.26%; fee=+8.41; flag=U
R00166,2025-08-19T00:00:00Z,A1,app,154.31 C2,items=12; fee=-7.19; flag=N; WaIvE=true
R00112,2025-09-19T14:40:00Z,A6,email,-C1 123.45,items=6; adj=+11.41%; fee=-3.72; flag=N
R00005,2025-09-26T00:00:00Z,A3,phone	,87,flag=N; fee=-2.59; adj=+7.98%
R00162,2025-10-09T21:39:27Z,A1,phone,C1 112.84,items=3; fee=-28.31; adj=-2.10%
R00072,2025-11-09T08:00:00Z,A8,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00121,2025-08-11T01:02:24Z,A2,phone,166,adj=+14.24%; items=12; flag=S
R00180,2025-02-11T00:44:00Z,A2,phone	,C1 197,fee=+54.12; adj=-20.30%; items=2
R00300,2025-10-14T04:07:31Z,A7,Phone,,fee=+21.71; adj=-7.61%; flag=N; items=25
R00285,2025-11-12T00:00:00Z,A5,Phone,"205,59 C2",fee=+13.77; items=1; adj=-10.44%; flag=T
R00096,2025-12-27T17:05:20Z,A2,Phone,98.575,items=1; adj=-9.38%
R00122,2025-10-20T02:02:00Z,A1,phone	,(62.32 C1,items=50; fee=+14.21; WaIvE=true; adj=+0.60%
R00094,2025-09-27T06:32:00Z,A2,email,"1.234,56 C2",adj=+2.44%; items=2
R00072,2025-11-06T07:00:00Z,A4,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00124,2025-10-14T21:23:00Z,A7, phone ,"1.234,56 C2",fee=+3.91; adj=+10.73%; items=2
R00258,2025-09-20T00:00:00Z,A3,PHONE,"C1 12,345",flag=T; adj=-3.11%; items=1
R00211,2025-09-27T21:24:00Z,A1,phone	,"63,87 C2",
R00253,,A1,app, 156.86 C1,adj=+4.37%; items=1; fee=-9.56; flag=N
R00132,2025-10-29T19:21:00Z,A3,app,44 C2),fee=-56.62; flag=S; items=50; adj=-8.61%
R00290,2025-08-25T09:01:00Z,A8,Phone,(93.89C1,fee=-1.09; items=8; flag=R; adj=+8.15%
R00196,2025-09-16T02:14:12Z,A5,Phone,"112,34 C2",flag=S; items=1; adj=-2.04%; fee=-16.44
R00039,2025-08-27T16:04:00Z,A3,app,"(-68,46 C2)",adj=-4.71%; fee=-27.01; items=5; flag=T
R00158,2025-08-04T06:40:28Z,A6,web,"68,78 C2",items=4; adj=-9.09%
R00068,2025-10-05T05:00:00Z,A4,phone,C1 59.07,fee=-4.66; items=25; adj=+15.80%
R00163,2025-10-15T13:10:00Z,A7,PHONE,,WAIVE=TRUE; items=0; flag=R; fee=-7.31
R00133,2025-10-10T21:47:10Z,A8,phone,"182,68 C2",adj=-6.92%; flag=U; fee=+7.86; items=3
R00097,,A8,app,,adj=-0.96%; fee=-17.30; items=10; WaIvE=true; flag=S
R00192,2025-10-29T00:00:00Z,A1,phone,(-140.52),flag=U; fee=-25.25; adj=-4.83%; items=5
R00244,2025-08-11T01:14:00Z,A6,email,88.41,items=2; adj=+3.90%; flag=R; fee=-30.86
R00167,2025-11-18T14:21:55Z,A1,Phone,77.97,adj=+9.65%; items=4
R00068,2025-10-09T00:51:06Z,A6, phone ,59 . 145,adj=-6.38%; items=1
R00160,2025-08-10T08:43:00Z,A6,web,214,fee=-30.15; items=4; adj=-8.09%
R00257,2025-09-30T14:47:00Z,A7,PHONE,77.827,adj=+2.56%; items=1; flag=U; fee=-12.71
R00229,2025-09-02T00:59:00Z,A4,web,,flag=R; items=4; fee=-65.70; adj=+6.07%
R00158,2025-08-19T11:08:00Z,A5,Phone,(-C1 69.63),items=3; fee=-11.07; adj=-13.33%; flag=S
R00203,2025-10-16T07:38:00Z,A6,phone,,waive=true; items=3; adj=-8.15%; fee=+14.04
R00030,2025-09-10T13:47:00Z,A4,Phone,C1 89.90,adj=-2.31%; fee=-32.95
R00263,2025-09-10T15:17:00Z,A2,web,127.229,flag=U; adj=-5.55%; fee=+12.68; items=12
R00111,2025-08-23T06:24:00Z,A1,phone	,,items=10; flag=R; fee=-31.54; adj=+11.67%
R00300,2025-10-28T11:29:15Z,A7,app,C1 76.45,adj=-10.56%; fee=+14.94; flag=U; items=3
R00050,2025-08-09T06:54:44Z,A6,email,(C1 147.31,items=6; flag=S; adj=+16.47%; fee=-15.07
R00056,2025-09-26T05:19:40Z,A1,app,C1 170.58,adj=-5.28%; items=6; flag=U; fee=-19.26
R00108,2025-08-03T07:49:00Z,A4,phone,,adj=-4.52%; fee=+38.96; items=3
R00152,2025-09-26T00:00:00Z,A4,Phone,"56,92 C2",flag=S; fee=+2.73; items=6; adj=+4.19%
R00258,2025-09-09T23:01:00Z,A2,email,"C1 58,02",fee=-38.71; adj=-13.29%; items=4
R00255,2025-09-09T21:38:00Z,A8,phone,-C1 123.45,flag=U; fee=+31.38; items=4; adj=-4.78%
R00120,2025-03-11T10:01:00Z,A5,app,,fee=-5.60; items=25; adj=-11.08%
R00237,2025-08-04T18:47:00Z,A7,phone	, 245.97 C1,flag=U; fee=+27.00; adj=-1.68%; waive=true
R00088,,A7,phone,"49,83 C2",flag=T; adj=+13.75%; items=50; fee=-13.07
R00128,,A5,phone, 76.62,items=2; flag=T; WaIvE=true
R00130,2025-10-22T05:40:40Z,A1,email,239.850,fee=+6.15; adj=-10.09%; flag=R; items=4
R00035,2025-10-19T14:54:00Z,A7,phone,"C1 12,345",items=5; fee=-26.51; flag=S
R00117,2025-08-26T15:42:54Z,A5,PHONE,137 C2,items=2; fee=-14.69; adj=+0.45%
R00015,2025-11-14T17:22:15Z,A7,phone,"98,83 C2",fee=+1.91; adj=-13.04%; items=4
R00109,2025-08-30T09:19:48Z,A1,web,40.69 C1,fee=+20.96; items=2; adj=+7.10%
R00240,2025-09-30T14:10:09Z,A8,email,47,fee=-0.08; adj=-1.77%; items=10
R00024,2025-06-08T21:10:21Z,A7,phone	,136.34,items=4; adj=+3.87%; fee=-6.78; WaIvE=true
R00236,2025-08-14T18:52:00Z,A6, phone ,"117,37 C2",adj=-17.78%; items=8
R00106,2025-10-30T16:55:00Z,A8,phone,CR 150.149,fee=-11.77; flag=S; adj=-3.84%
R00258,2025-10-15T07:52:01Z,A5,web,65.550,flag=R; items=2; adj=-6.90%
R00182,2025-10-26T19:43:48Z,A2,phone,52.60,items=0; fee=-21.56
R00026,2025-10-08T11:20:00Z,A5,phone,49.20 C1,fee=+20.27; adj=+16.66%; flag=S; items=0
R00201,2025-09-05T00:00:00Z,A2,phone,"C1 1,234.56",adj=+0.76%; fee=-45.09; items=2
R00168,2025-09-12T00:00:00Z,A1,PHONE,72.78 C1,flag=N; items=12; adj=+10.27%
R00174,2025-12-09T08:45:06Z,A4,phone,93.15 C2,flag=R; adj=+2.82%; items=12
R00291,2025-04-08T04:44:00Z,A3,PHONE,C1 138.37 ,fee=+16.25; adj=-3.04%; items=5
R00141,2025-03-09T12:29:00Z,A8,email, 189.42,
R00129,2025-08-16T02:23:22Z,A6,app,143.95 C2,adj=+8.93%; items=0; fee=+26.79; flag=S
R00291,2025-11-15T21:13:00Z,A4,web,89.67 C1,fee=+15.52; items=4; adj=+11.66%
R00213,2025-10-01T00:00:00Z,A6,phone,,adj=-2.98%; fee=-17.44
R00026,2025-10-07T23:58:08Z,A3,web,122,adj=-4.52%; items=1; WaIvE=true; fee=-17.46
R00246,2025-10-04T16:07:36Z,A8,web,12.345 C2,waive=true; items=10; adj=+8.91%; fee=+30.74
R00071,2025-11-07T06:51:11Z,A4,web,(-C1 48.20),items=8; fee=+6.31
R00176,2025-10-27T00:00:00Z,A8,email, C1 240.06 CR,fee=+19.54; adj=+6.00%; items=5
R00075,,A7,web,(52 C2),fee=-7.03; adj=+8.67%; WaIvE=true; items=4
R00073,2025-08-24T23:12:00Z,A2,Phone,-111.24,fee=+13.37; adj=-20.19%; items=4
R00143,2025-09-08T12:18:00Z,A1,phone,C1 57.25,fee=+17.68; items=3; adj=-2.65%
R00120,2025-08-07T15:35:00Z,A8,phone,,items=6; fee=+6.46; adj=+4.07%
R00027,2025-09-28T00:00:00Z,A6,web,172.22 C1,fee=+24.05; items=8; adj=+5.11%
R00180,2025-10-06T04:21:00Z,A2,email,30,items=1; adj=+5.77%; flag=T
R00198,2025-08-20T08:51:26Z,A7,web,C1 63.76 CR,fee=-29.89; adj=-3.58%
R00242,2025-09-26T06:38:00Z,A4, phone ,"C1 1,234.56",flag=U; fee=-13.65; items=8; adj=+12.59%
R00182,2025-06-11T20:07:00Z,A1,web,34.731,fee=+19.60; items=6; adj=+13.48%
R00191,2025-09-10T10:30:44Z,A4,Phone,,adj=+3.99%; items=50; fee=-7.84
R00298,2025-12-11T20:28:17Z,A4,phone	,CR C1 141.64,fee=+0.40; items=2; flag=S; adj=+1.31%
R00023,2025-12-09T22:58:00Z,A2,PHONE,,fee=+1.85; WaIvE=true; adj=+15.48%
R00099,2025-10-13T00:00:00Z,A8,PHONE, 94.25,fee=-10.94; adj=-10.38%; items=1
R00245,2025-10-20T00:00:27Z,A2,phone,(130),items=10; adj=+0.10%; fee=-13.52; flag=R
R00091,2025-10-08T10:34:00Z,A5,phone,"162,40 C2",items=2; adj=+5.90%; fee=+44.49; flag=S
R00181,2025-11-21T22:32:45Z,A7,phone,C1 109.18,adj=-16.89%; items=5; WaIvE=true; fee=-32.66
R00222,2025-08-29T17:57:00Z,A6,app,C1 96.90,flag=R; adj=-16.46%; items=50; fee=-3.71
R00068,2025-11-06T11:35:07Z,A8,app,118.77 C1,
R00127,2025-08-28T07:36:29Z,A7,PHONE,,WAIVE=TRUE; flag=T; adj=-0.18%; fee=-16.29; items=8
R00244,2025-08-24T03:27:16Z,A6,web,129.10 ,items=3; adj=+5.52%; fee=+15.36
R00223,2025-10-05T11:15:56Z,A5,PHONE,,adj=+3.39%; items=2; flag=S; fee=-10.20
R00300,2025-10-28T20:10:44Z,A2,PHONE,90,items=12; adj=-9.08%; flag=N
R00179,2025-10-27T20:40:18Z,A5,email, 63.44 C1,flag=R; items=2; fee=-4.05; adj=-0.60%
R00109,2025-09-20T00:00:00Z,A3,email,50.79 ,fee=+7.96; items=1
R00020,2025-11-09T08:00:00Z,A6,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00269,2025-08-24T03:50:00Z,A6,phone	,"121,18 C2",items=1; adj=+15.30%
R00170,2025-08-24T18:06:10Z,A6,Phone,C1 86.06,items=2; adj=+1.70%; waive=true; fee=+10.21
R00214,2025-09-21T07:26:15Z,A6,phone,178.60,items=6; fee=-7.51; flag=R; adj=+12.25%
R00044,2025-11-10T00:00:00Z,A3,email,C1 109.64,flag=R; adj=+8.42%; items=10; WAIVE=TRUE; fee=-2.59
R00073,2025-08-06T13:09:00Z,A7,email,54,
R00277,2025-11-14T21:56:00Z,A6, phone ,102.89,fee=+37.99; adj=-0.71%; flag=T; items=8
R00129,2025-08-13T00:00:00Z,A6,Phone,,adj=-3.73%; items=3; fee=+30.87
R00207,2025-08-31T01:16:00Z,A1,email,"103,75 C2) ",fee=+38.72; items=2; adj=+9.96%
R00231,2025-11-06T22:00:00Z,A1,app,205.14 C1,items=25; adj=+1.10%; fee=+42.88
R00293,2025-10-04T22:10:00Z,A7,phone,96.272),fee=+12.36; flag=T; items=2
R00151,2025-12-20T05:56:33Z,A6,phone	,110.01 C1,flag=T; fee=-15.31; adj=+18.42%; items=8
R00208,2025-08-30T05:47:00Z,A5,email,154.81 CR ,flag=R; fee=+12.52; items=1; adj=+4.05%
R00284,2025-10-17T12:40:00Z,A1,app,82.542,flag=T; adj=+4.42%; items=5; fee=+5.16
R00254,2025-11-15T14:01:26Z,A3, phone ,"130,76C2",fee=+1.21; items=2; adj=+8.85%
R00204,2025-11-11T00:09:57Z,A6,phone,76.76C1,items=2; adj=+10.42%; fee=-85.12
R00249,2025-10-21T03:13:08Z,A5,email," 78,62 C2",items=6; adj=-9.94%; WaIvE=true; flag=S; fee=-54.24
R00096,2025-09-04T00:00:00Z,A4,web,(C1 160.12,
R00088,2025-10-12T05:56:10Z,A3,email,"55,15C2",fee=+15.07; flag=S; items=8; adj=+1.70%
R00260,2025-11-01T00:00:00Z,A1,web,"39,69 C2",items=6; adj=-19.19%; fee=-40.39
R00243,2025-11-13T04:55:54Z,A2,phone	,,
R00186,2025-10-25T08:19:13Z,A6,Phone,83 C2 CR,flag=U; fee=-6.65; items=3; adj=+4.49%
R00179,2025-11-08T11:02:00Z,A6, phone ,,items=12; adj=-1.45%; flag=T; fee=+68.76
R00017,2025-08-30T07:01:41Z,A6,phone,CR C1 83.79 ,fee=+15.36; items=5; adj=+25.19%
R00219,,A1,Phone,C1 113.62,adj=-2.73%; flag=U; fee=+55.17; items=2
R00109,2025-11-12T05:45:00Z,A3,app,196,WAIVE=TRUE; items=6; adj=-9.68%; fee=-2.17
R00257,2025-06-09T19:57:00Z,A4,email,"C1 12,345",adj=-2.43%; fee=-6.41
R00188,2025-04-10T07:09:00Z,A3,phone," 109,74 C2",fee=+0.47; items=3; adj=-0.29%
R00015,2025-02-11T14:01:00Z,A7,web,"67,00 C2",fee=+1.87; adj=-6.04%; items=6
R00048,2025-08-17T00:00:00Z,A6,app,C1130 . 55,fee=+9.47; flag=R; adj=+0.54%; items=1
R00076,2025-10-30T12:37:00Z,A4, phone ,29.90,adj=-6.34%; items=5; fee=-22.57; flag=S
R00243,2025-09-02T00:15:33Z,A2,phone,C1 105.53,items=5; adj=+6.65%; flag=S
R00158,2025-11-09T16:45:00Z,A2,phone,99.90,items=25; fee=+4.75; adj=-0.31%
R00078,2025-12-10T00:12:24Z,A2, phone ," 64,69 C2 ",adj=-10.25%; fee=-13.73; items=50
R00192,2025-11-14T08:14:47Z,A5, phone ,98 ,adj=+6.54%; fee=-11.12; items=6; flag=U
R00145,2025-10-13T15:28:00Z,A2,email,79.80 ,adj=+11.36%; flag=U; fee=-33.12; items=2
R00101,2025-08-22T19:56:12Z,A8,phone,,fee=+16.85; items=2; adj=+9.35%; flag=T
R00094,2025-08-16T21:54:58Z,A5,phone	,"168,92C2",adj=+9.41%; items=50; fee=+9.17
R00236,2025-10-30T06:43:00Z,A8,Phone,,fee=+27.73; flag=N; adj=+2.69%; items=1
R00113,2025-10-30T00:00:00Z,A6,phone	,C1 170,items=8; waive=true; fee=-38.36; flag=T; adj=+15.56%
R00193,2025-09-15T12:19:59Z,A8,phone	,"52,24 C2",fee=-29.36; adj=+8.54%; items=8
R00158,2025-08-16T00:00:00Z,A5,phone,52,items=2; adj=+7.65%; flag=N; fee=-12.92
R00290,,A4, phone ,118,adj=-11.75%; flag=T; items=50; fee=-16.57
R00007,2025-08-10T00:00:00Z,A6,phone	,(102.57 C1),fee=+9.13; adj=-6.41%; items=10
R00101,2025-10-26T19:49:00Z,A3, phone ,"59,61 C2",items=1; adj=+20.53%; fee=+22.80
R00087,2025-11-06T00:00:00Z,A4,Phone, 448,fee=-4.59; adj=-0.55%; items=5
R00149,2025-10-27T18:00:00Z,A2,email,"113,75 C2",flag=S; items=5; fee=-44.42; adj=-4.68%
R00257,2025-10-14T00:00:00Z,A3,phone	,"(77,53 C2 ",items=6; adj=-20.20%; flag=U
R00230,2025-09-24T14:16:00Z,A3,web,"C1 1,234.56",items=1
R00023,2025-11-30T01:11:21Z,A2,email,C1 187.82,WAIVE=TRUE; adj=+16.12%; items=6; fee=+11.63; flag=R
R00146,2025-10-12T00:00:00Z,A1,PHONE,708.11 ,fee=+11.21; adj=+3.65%; items=3; flag=S
R00105,2025-09-27T04:38:00Z,A5,web,59.40,fee=-21.63; items=2; flag=S
R00232,2025-08-31T04:15:00Z,A8,web, 50.76 CR,flag=S; fee=-0.64; items=5; adj=+11.64%
R00006,2025-10-30T01:25:57Z,A1,Phone, 80.94,adj=+8.05%; fee=-10.24; items=2
R00069,2025-11-02T00:00:00Z,A1,Phone,,items=1; adj=-14.19%
R00102,2025-10-09T03:04:00Z,A6, phone ,C1 196.93,fee=+41.80; items=50; flag=U
R00039,2025-09-19T14:06:30Z,A6,phone,,adj=+2.81%; flag=U; fee=-23.06; items=0
R00241,2025-10-20T00:00:00Z,A1,Phone,C188.66,items=1; flag=S; fee=+15.40; adj=-12.93%
R00235,,A4,Phone,,items=2; adj=+4.00%
R00256,2025-11-08T00:00:00Z,A2,phone	,C1 68.14,flag=N; fee=+12.04; adj=-1.96%; items=5
R00033,2025-12-22T03:15:54Z,A8,phone,C1 71.31,items=4; adj=+6.10%
R00263,2025-10-18T08:04:00Z,A3,app, C1 84.31 ,fee=+49.16; flag=R; adj=-7.13%; items=6
R00028,2025-10-09T19:24:24Z,A7,phone,"154,49 C2",adj=+7.45%; flag=U; items=2; fee=+10.09
R00194,2025-10-27T00:00:00Z,A3,PHONE, (-C1 67.85),adj=+5.86%; fee=-10.50; items=3; flag=U
R00053,,A8,web,"50,70 C2",adj=-1.80%; fee=-4.70; items=10; flag=N
R00198,2025-07-11T02:31:00Z,A3,phone	,,fee=+7.95; items=2; waive=true; flag=N; adj=-4.41%
R00166,2025-10-19T14:37:31Z,A7,phone,87.263,items=1; fee=+32.84
R00014,2025-09-27T21:27:00Z,A1,phone,143.59,fee=+13.25; items=1; adj=+17.85%
R00204,2025-11-10T07:12:38Z,A4,web,"617,80 C2",adj=+0.88%; fee=-16.26; flag=U; items=0
R00205,2025-09-26T01:46:44Z,A1, phone ,130.160,items=5; adj=-14.06%
R00048,2025-11-08T08:00:00Z,A6,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00220,2025-10-17T23:12:34Z,A6,phone	,(80,adj=-12.24%; items=5
R00006,2025-09-16T23:34:00Z,A7,web,,adj=-1.99%; WaIvE=true; fee=-7.20; items=2
R00059,2025-11-01T12:57:00Z,A3,phone,C1 234 ,flag=S; adj=-1.94%; fee=+8.37; items=2
R00254,2025-11-18T02:59:54Z,A3,email,C1 175.30,adj=+2.66%; items=0
R00118,2025-10-29T07:56:11Z,A2,email,60.97,items=1; flag=R
R00197,2025-09-24T14:04:38Z,A2,phone,"C1 12,345",adj=+1.50%; items=5; flag=U; fee=+22.14
R00128,2025-08-02T02:57:00Z,A6,phone,112.15C1,adj=-2.25%; fee=-34.64; flag=U; items=5
R00285,2025-10-29T23:32:00Z,A6,phone,"51,39 C2",fee=+49.74; items=2; adj=+5.24%
R00037,2025-08-17T16:27:00Z,A7,phone,"C1 87,12",fee=+9.13; flag=S; items=0
R00037,2025-09-02T15:59:00Z,A6,phone,"159,09 C2",flag=T; items=50; fee=+15.52
R00151,2025-09-17T17:54:42Z,A7,Phone,"163,93 C2",items=0; flag=U; fee=-3.24; adj=+10.48%
R00153,2025-08-19T02:06:09Z,A2,app,188.89,fee=-26.86; items=3; flag=N
R00143,2025-08-17T06:19:00Z,A2,email, 46.37 C1 CR ,adj=+5.28%; fee=-11.73; items=5
R00125,2025-08-06T13:05:00Z,A6,app,"62,63 C2",fee=-40.17; items=3; adj=+13.07%
R00072,2025-11-06T00:01:00Z,A5,web, 166.20 C1,fee=+4.58; items=5; flag=N; WAIVE=TRUE; adj=-0.78%
R00139,2025-10-23T06:18:00Z,A3,phone	,C1 48.51,adj=+11.32%; items=2; fee=+4.01
R00124,2025-08-15T11:35:45Z,A7,phone	,,adj=-11.91%; flag=S; items=0; fee=+6.09
R00112,2025-11-05T00:00:00Z,A6,PHONE,"65 , 07 C2",fee=+4.02; items=2; flag=U
